State,Location,Latitude,Longitude
Chhattisgarh,Bemetara Latitude and Longitude,21.71556,81.53423
Chhattisgarh,Bhanpuri Latitude and Longitude,21.0919,80.93218
Chhattisgarh,Bhatapara Latitude and Longitude,21.735,81.94711
Chhattisgarh,Bhatgaon Latitude and Longitude,21.15,81.7
Chhattisgarh,Bhilai Latitude and Longitude,21.20919,81.4285
Chhattisgarh,Bijapur Latitude and Longitude,18.84322,80.7761
Chhattisgarh,Bilaspur Latitude and Longitude,22.38333,82.13333
Chhattisgarh,Champa Latitude and Longitude,22.03532,82.64234
Chhattisgarh,Chhuikhadan Latitude and Longitude,21.52316,80.99788
Chhattisgarh,Deori Latitude and Longitude,21.45,82.61667
Chhattisgarh,Dhamtari Latitude and Longitude,20.70718,81.54874
Chhattisgarh,Dongargaon Latitude and Longitude,20.97172,80.85077
Chhattisgarh,Dongargarh Latitude and Longitude,21.18893,80.75459
Chhattisgarh,Durg Latitude and Longitude,21.15,81.4
Chhattisgarh,Gandai Latitude and Longitude,21.66667,81.10013
Chhattisgarh,Gariaband Latitude and Longitude,20.63323,82.06221
Chhattisgarh,Gaurela Latitude and Longitude,22.75449,81.90107
Chhattisgarh,Gharghoda Latitude and Longitude,22.17427,83.3517
Chhattisgarh,Gidam Latitude and Longitude,18.97431,81.39894
Chhattisgarh,Jagdalpur Latitude and Longitude,19.08136,82.02131
Chhattisgarh,Janjgir Latitude and Longitude,22.00922,82.5778
Chhattisgarh,Janjgir-Champa Latitude and Longitude,21.9,82.7
Chhattisgarh,Jashpur Latitude and Longitude,22.78495,83.84573
Chhattisgarh,Jashpurnagar Latitude and Longitude,22.88783,84.13864
Chhattisgarh,Junagarh Latitude and Longitude,19.85993,82.93385
Chhattisgarh,Kabeerdham Latitude and Longitude,22.1,81.2
Chhattisgarh,Kanker Latitude and Longitude,20.27193,81.49177
Chhattisgarh,Katghora Latitude and Longitude,22.50247,82.54279
Chhattisgarh,Kawardha Latitude and Longitude,22.00853,81.23148
Chhattisgarh,Khairagarh Latitude and Longitude,21.41859,80.97942
Chhattisgarh,Khamharia Latitude and Longitude,20.976,82.25116
Chhattisgarh,Kharod Latitude and Longitude,21.7442,82.5788
Chhattisgarh,Kharsia Latitude and Longitude,21.98953,83.10476
Chhattisgarh,Kirandul Latitude and Longitude,18.63649,81.25827
Chhattisgarh,Kondagaon Latitude and Longitude,19.59083,81.664
Chhattisgarh,Korba Latitude and Longitude,22.5,82.6
Chhattisgarh,Koriya Latitude and Longitude,23.48326,82.15037
Chhattisgarh,Kota Latitude and Longitude,22.29507,82.02366
Chhattisgarh,Kotaparh Latitude and Longitude,19.14256,82.32536
Chhattisgarh,Kumhari Latitude and Longitude,21.26667,81.51667
Chhattisgarh,Kurud Latitude and Longitude,20.83073,81.72212
Chhattisgarh,Lormi Latitude and Longitude,22.27434,81.70181
Chhattisgarh,Mahasamund Latitude and Longitude,21.2,82.5
Chhattisgarh,Mungeli Latitude and Longitude,22.06566,81.68543
Chhattisgarh,Narayanpur Latitude and Longitude,19.60426,81.08119
Chhattisgarh,Narharpur Latitude and Longitude,20.44892,81.62004
Chhattisgarh,Pandaria Latitude and Longitude,22.22495,81.40994
Chhattisgarh,Pandatarai Latitude and Longitude,22.18714,81.32815
Chhattisgarh,Pasan Latitude and Longitude,22.84412,82.19823
Chhattisgarh,Patan Latitude and Longitude,21.03333,81.53333
Chhattisgarh,Pathalgaon Latitude and Longitude,22.55656,83.46355
Chhattisgarh,Pendra Latitude and Longitude,22.77548,81.95968
Chhattisgarh,Pithora Latitude and Longitude,21.25021,82.51707
Chhattisgarh,Raigarh Latitude and Longitude,22.08582,83.30603
Chhattisgarh,Raipur Latitude and Longitude,21.25621,81.69022
Chhattisgarh,Raj Nandgaon Latitude and Longitude,21.16667,81.0
Chhattisgarh,Raj-Nandgaon Latitude and Longitude,21.09687,81.0289
Chhattisgarh,Ramanuj Ganj Latitude and Longitude,23.80637,83.69981
Chhattisgarh,Ratanpur Latitude and Longitude,22.2866,82.16823
Chhattisgarh,Sakti Latitude and Longitude,22.02662,82.96091
Chhattisgarh,Saraipali Latitude and Longitude,21.3153,83.00629
Chhattisgarh,Sarangarh Latitude and Longitude,21.58614,83.0785
Chhattisgarh,Seorinarayan Latitude and Longitude,21.72055,82.59344
Chhattisgarh,Simga Latitude and Longitude,21.6281,81.70376
Chhattisgarh,Surguja Latitude and Longitude,22.89624,83.09631
Chhattisgarh,Takhatpur Latitude and Longitude,22.12915,81.86959
Chhattisgarh,Umarkot Latitude and Longitude,19.66529,82.20629
Chhattisgarh,Uttar Bastar Kanker Latitude and Longitude,20.2,81.1
Delhi,Alipur Latitude and Longitude,28.79862,77.13314
Delhi,Bawana Latitude and Longitude,28.7982,77.03431
Delhi,Central Delhi Latitude and Longitude,28.64857,77.21895
Delhi,Deoli Latitude and Longitude,28.50254,77.23117
Delhi,East Delhi Latitude and Longitude,28.66242,77.29122
Delhi,Karol Bagh Latitude and Longitude,28.65136,77.19072
Delhi,Najafgarh Latitude and Longitude,28.60922,76.97982
Delhi,Nangloi Jat Latitude and Longitude,28.67957,77.06799
Delhi,Narela Latitude and Longitude,28.85267,77.09288
Delhi,New Delhi Latitude and Longitude,28.63576,77.22445
Delhi,North Delhi Latitude and Longitude,28.6692,77.22273
Delhi,North East Delhi Latitude and Longitude,28.6869,77.30195
Delhi,North West Delhi Latitude and Longitude,28.70113,77.10154
Delhi,Pitampura Latitude and Longitude,28.68964,77.13126
Delhi,Rohini Latitude and Longitude,28.74322,77.06778
Delhi,South Delhi Latitude and Longitude,28.53009,77.25174
Delhi,South West Delhi Latitude and Longitude,28.5806,77.0672
Delhi,West Delhi Latitude and Longitude,28.65655,77.10068
Goa,Aldona Latitude and Longitude,15.59337,73.87482
Goa,Arambol Latitude and Longitude,15.68681,73.70449
Goa,Baga Latitude and Longitude,15.56517,73.75517
Goa,Bambolim Latitude and Longitude,15.46361,73.8531
Goa,Bandora Latitude and Longitude,15.40823,73.98129
Goa,Benaulim Latitude and Longitude,15.26435,73.92812
Goa,Calangute Latitude and Longitude,15.5439,73.7553
Goa,Candolim Latitude and Longitude,15.51807,73.76259
Goa,Carapur Latitude and Longitude,15.56588,73.98713
Goa,Cavelossim Latitude and Longitude,15.17255,73.94194
Goa,Chicalim Latitude and Longitude,15.39835,73.84216
Goa,Chinchinim Latitude and Longitude,15.21447,73.97555
Goa,Colovale Latitude and Longitude,15.63522,73.82426
Goa,Colva Latitude and Longitude,15.27976,73.92285
Goa,Cortalim Latitude and Longitude,15.40247,73.90881
Goa,Cuncolim Latitude and Longitude,15.1773,73.99392
Goa,Curchorem Latitude and Longitude,15.26349,74.10875
Goa,Curti Latitude and Longitude,15.41667,74.01667
Goa,Davorlim Latitude and Longitude,15.27221,73.99242
Goa,Dicholi Latitude and Longitude,15.59319,73.94571
Goa,Goa Velha Latitude and Longitude,15.44384,73.88572
Goa,Guirim Latitude and Longitude,15.57552,73.80722
Goa,Jua Latitude and Longitude,15.5307,73.95047
Goa,Kankon Latitude and Longitude,15.02698,74.04617
Goa,Madgaon Latitude and Longitude,15.27501,73.95786
Goa,Mapuca Latitude and Longitude,15.59154,73.80898
Goa,Morjim Latitude and Longitude,15.63097,73.73903
Goa,Mormugao Latitude and Longitude,15.38914,73.81491
Goa,Navelim Latitude and Longitude,15.53333,73.98333
Goa,North Goa Latitude and Longitude,15.53397,73.96408
Goa,Palle Latitude and Longitude,15.46667,74.08333
Goa,Panaji Latitude and Longitude,15.49574,73.82624
Goa,Pernem Latitude and Longitude,15.723,73.79511
Goa,Ponda Latitude and Longitude,15.40341,74.01519
Goa,Quepem Latitude and Longitude,15.2128,74.0772
Goa,Queula Latitude and Longitude,15.39011,73.98557
Goa,Raia Latitude and Longitude,15.30499,73.97096
Goa,Saligao Latitude and Longitude,15.55359,73.79036
Goa,Sancoale Latitude and Longitude,15.37794,73.90352
Goa,Sanguem Latitude and Longitude,15.22901,74.15149
Goa,Sanquelim Latitude and Longitude,15.56422,74.00799
Goa,Sanvordem Latitude and Longitude,15.26269,74.11965
Goa,Serula Latitude and Longitude,15.54774,73.84329
Goa,Solim Latitude and Longitude,15.61521,73.7674
Goa,South Goa Latitude and Longitude,15.20425,74.16733
Goa,Taleigao Latitude and Longitude,15.46915,73.83285
Goa,Vagator Latitude and Longitude,15.59766,73.74496
Goa,Valpoy Latitude and Longitude,15.53239,74.13671
Goa,Varca Latitude and Longitude,15.23237,73.94311
Goa,Vasco da Gama Latitude and Longitude,15.39585,73.81568
Gujarat,Abrama Latitude and Longitude,20.85865,72.90648
Gujarat,Adalaj Latitude and Longitude,23.16453,72.58107
Gujarat,Agol Latitude and Longitude,23.15,72.26666667
Gujarat,Ahmedabad Latitude and Longitude,23.02579,72.58727
Gujarat,Ahwa Latitude and Longitude,20.75718,73.68626
Gujarat,Akrund Latitude and Longitude,23.28333333,73.11666667
Gujarat,Amod Latitude and Longitude,21.99317,72.87047
Gujarat,"Amod, Latitude and Longitude",21.991,72.871
Gujarat,Amreli Latitude and Longitude,21.50789,71.18323
Gujarat,Amroli Latitude and Longitude,21.25084,72.83878
Gujarat,Anand Latitude and Longitude,22.4,72.75
Gujarat,Anjar Latitude and Longitude,23.11316,70.02671
Gujarat,Ankleshwar Latitude and Longitude,21.63236,72.99001
Gujarat,Babra Latitude and Longitude,21.84577,71.30544
Gujarat,Bagasara Latitude and Longitude,21.48333333,70.95
Gujarat,Bagasra Latitude and Longitude,21.48719,70.95516
Gujarat,Bakharla Latitude and Longitude,21.731517,69.635296
Gujarat,Balagam Latitude and Longitude,21.36666667,70.1
Gujarat,Balasinor Latitude and Longitude,22.955891,73.336499
Gujarat,Balisana Latitude and Longitude,23.816436,72.257536
Gujarat,Bamanbore Latitude and Longitude,22.41666667,71.01666667
Gujarat,Banas Kantha Latitude and Longitude,24.25,72.5
Gujarat,Bandia Latitude and Longitude,23.39604,69.01155
Gujarat,Bantva Latitude and Longitude,21.48815,70.07576
Gujarat,Bardoli Latitude and Longitude,21.12297,73.11151
Gujarat,Bedi Latitude and Longitude,22.50143,70.04363
Gujarat,Bhachau Latitude and Longitude,23.29858,70.34279
Gujarat,Bhadran Latitude and Longitude,22.3593,72.9005
Gujarat,Bhandu Latitude and Longitude,23.7,72.36666667
Gujarat,Bhanvad Latitude and Longitude,21.93053,69.78081
Gujarat,Bharuch Latitude and Longitude,21.69482,72.9805
Gujarat,Bhatha Latitude and Longitude,21.18333333,72.76666667
Gujarat,Bhavnagar Latitude and Longitude,21.76287,72.15331
Gujarat,Bhayavadar Latitude and Longitude,21.85523,70.24791
Gujarat,Bhildi Latitude and Longitude,24.18333333,72.03333333
Gujarat,Bhojpur Dharampur Latitude and Longitude,23.25,69.67
Gujarat,Bhuj Latitude and Longitude,23.25397,69.66928
Gujarat,Bilimora Latitude and Longitude,20.76957,72.96134
Gujarat,Bilkha Latitude and Longitude,21.4415,70.60063
Gujarat,Borsad Latitude and Longitude,22.40788,72.89817
Gujarat,Botad Latitude and Longitude,22.16917,71.66671
Gujarat,Chaklasi Latitude and Longitude,22.6532,72.94497
Gujarat,Chalala Latitude and Longitude,21.41073,71.16621
Gujarat,Chaloda Latitude and Longitude,22.8,72.45
Gujarat,Champaner Latitude and Longitude,22.4859,73.5371
Gujarat,Chanasma Latitude and Longitude,23.71472,72.11279
Gujarat,Chhala Latitude and Longitude,23.30779,72.77404
Gujarat,Chhota Udepur Latitude and Longitude,22.30401,74.0158
Gujarat,Chikhli Latitude and Longitude,20.75751,73.06268
Gujarat,Chotila Latitude and Longitude,22.42347,71.19641
Gujarat,Chuda Latitude and Longitude,22.48333333,71.68333333
Gujarat,Dabhoda Latitude and Longitude,23.16666667,72.73333333
Gujarat,Dabhoi Latitude and Longitude,22.18333,73.43333
Gujarat,Dahegam Latitude and Longitude,23.16903,72.82161
Gujarat,Dahod Latitude and Longitude,22.52,74.15
Gujarat,Dakor Latitude and Longitude,22.75268,73.14967
Gujarat,Damnagar Latitude and Longitude,21.69232,71.51747
Gujarat,Dandi Latitude and Longitude,21.32988,72.62484
Gujarat,Dangs (India) Latitude and Longitude,20.75,73.75
Gujarat,Danta Latitude and Longitude,24.18861111,72.76583333
Gujarat,Dayapar Latitude and Longitude,23.63371,68.90192
Gujarat,Delvada Latitude and Longitude,20.77544,71.04646
Gujarat,Delwada Latitude and Longitude,20.7833,71.05
Gujarat,Detroj Latitude and Longitude,23.33333333,72.18333333
Gujarat,Devbhumi Dwarka Latitude and Longitude,22.20253,69.65498
Gujarat,Devgadh Bariya Latitude and Longitude,22.70517,73.90882
Gujarat,Dhandhuka Latitude and Longitude,22.38185,71.98664
Gujarat,Dhanera Latitude and Longitude,24.50967,72.02343
Gujarat,Dhansura Latitude and Longitude,23.35,73.2
Gujarat,Dharampur Latitude and Longitude,20.53693,73.17368
Gujarat,Dharasana Latitude and Longitude,20.68333333,72.91666667
Gujarat,Dhari Latitude and Longitude,21.32855,71.02645
Gujarat,Dhasa Latitude and Longitude,21.8,71.51666667
Gujarat,Dhola Latitude and Longitude,21.88129,71.77269
Gujarat,Dholera Latitude and Longitude,22.248,72.195
Gujarat,Dholka Latitude and Longitude,22.72732,72.44128
Gujarat,Dhoraji Latitude and Longitude,21.73359,70.45004
Gujarat,Dhrangadhra Latitude and Longitude,22.99167,71.46793
Gujarat,Dhrol Latitude and Longitude,22.567,70.41769
Gujarat,Dhuwaran Latitude and Longitude,22.23779,72.7591
Gujarat,Disa Latitude and Longitude,24.25612,72.17928
Gujarat,Dohad Latitude and Longitude,22.9,74.0
Gujarat,Dumkhal Latitude and Longitude,21.7396,73.8449
Gujarat,Dungarpur Latitude and Longitude,21.28777,71.7556
Gujarat,Dwarka Latitude and Longitude,22.23944,68.96778
Gujarat,Gadhada Latitude and Longitude,21.96957,71.57828
Gujarat,Gandevi Latitude and Longitude,20.81214,72.99811
Gujarat,Gandhidham Latitude and Longitude,23.08333,70.13333
Gujarat,Gandhinagar Latitude and Longitude,23.21667,72.68333
Gujarat,Gariadhar Latitude and Longitude,21.53889,71.57737
Gujarat,Ghodasar Latitude and Longitude,24.45,71.85
Gujarat,Ghogha Latitude and Longitude,21.68813,72.2763
Gujarat,Gir Somnath Latitude and Longitude,20.91287,70.3671
Gujarat,Godhra Latitude and Longitude,22.77547,73.61488
Gujarat,Gondal Latitude and Longitude,21.96074,70.80255
Gujarat,Gorwa Latitude and Longitude,22.3301,73.1611
Gujarat,Halenda Latitude and Longitude,22.088185,71.05171
Gujarat,Halol Latitude and Longitude,22.50321,73.47242
Gujarat,Halvad Latitude and Longitude,23.01516,71.18029
Gujarat,Hansot Latitude and Longitude,21.58496,72.80764
Gujarat,Harij Latitude and Longitude,23.69356,71.907
Gujarat,Harsol Latitude and Longitude,23.36,73.02
Gujarat,Hathuran Latitude and Longitude,21.5,72.97
Gujarat,Himatnagar Latitude and Longitude,23.59893,72.96602
Gujarat,Idar Latitude and Longitude,23.83,73.0
Gujarat,Jakhau Latitude and Longitude,23.21861111,68.71694444
Gujarat,Jalalpore Latitude and Longitude,20.9491,72.9136
Gujarat,Jalalpur Latitude and Longitude,20.94896,72.89829
Gujarat,Jalia Latitude and Longitude,21.8,70.25
Gujarat,Jambuda Latitude and Longitude,22.51666667,70.21666667
Gujarat,Jambusar Latitude and Longitude,22.05236,72.80074
Gujarat,Jamnagar Latitude and Longitude,22.47292,70.06673
Gujarat,"Jarod, Latitude and Longitude",22.433,73.333
Gujarat,Jasdan Latitude and Longitude,22.03709,71.20794
Gujarat,Jetalpur Latitude and Longitude,22.88333333,72.6
Gujarat,Jetalsar Latitude and Longitude,21.70891,70.57695
Gujarat,Jetpur Latitude and Longitude,21.75482,70.62347
Gujarat,Jetpur (Navagadh) Latitude and Longitude,21.75482,70.62347
Gujarat,Jhalod Latitude and Longitude,23.10027778,74.15611111
Gujarat,Jhulasan Latitude and Longitude,23.3286,72.47314
Gujarat,Jodhpur Latitude and Longitude,21.90174,70.0327
Gujarat,Jodhpur (Ahmedabad) Latitude and Longitude,21.88,70.03
Gujarat,Jodia Latitude and Longitude,22.71667,70.28333
Gujarat,Jodiya Bandar Latitude and Longitude,22.71667,70.28333
Gujarat,Junagadh Latitude and Longitude,21.25,70.33333
Gujarat,Kachchh Latitude and Longitude,23.58333,70.0
Gujarat,Kachholi Latitude and Longitude,20.83333333,72.96666667
Gujarat,Kadi Latitude and Longitude,23.29908,72.33362
Gujarat,Kadod Latitude and Longitude,21.21717,73.21972
Gujarat,Kalavad Latitude and Longitude,22.20789,70.38343
Gujarat,Kalol Latitude and Longitude,22.60777,73.46272
Gujarat,Kandla Latitude and Longitude,23.03333,70.21667
Gujarat,Kandla port Latitude and Longitude,23.03,70.22
Gujarat,Kanodar Latitude and Longitude,24.08932,72.39354
Gujarat,Kapadvanj Latitude and Longitude,23.02302,73.07113
Gujarat,Karamsad Latitude and Longitude,22.54243,72.90392
Gujarat,Kariana Latitude and Longitude,21.88333333,71.35
Gujarat,Karjan Latitude and Longitude,22.05304167,73.12351389
Gujarat,Kathor Latitude and Longitude,21.28854,72.9407
Gujarat,Katpur Latitude and Longitude,21.05869,71.79457
Gujarat,Kavant Latitude and Longitude,22.09282,74.05078
Gujarat,Kawant Latitude and Longitude,22.09282,74.05078
Gujarat,Kayavarohan Latitude and Longitude,22.067,73.25
Gujarat,Kerwada Latitude and Longitude,21.9,72.85
Gujarat,Keshod Latitude and Longitude,21.30328,70.24861
Gujarat,Khambhalia Latitude and Longitude,22.2,69.65
Gujarat,Khambhat Latitude and Longitude,22.31744,72.61916
Gujarat,Khavda Latitude and Longitude,23.85,69.72
Gujarat,Kheda Latitude and Longitude,22.75,72.83333
Gujarat,Khedbrahma Latitude and Longitude,24.0299,73.04632
Gujarat,Khedoi Latitude and Longitude,23.05927778,69.91895556
Gujarat,Kherali Latitude and Longitude,22.68333333,71.6
Gujarat,Kheralu Latitude and Longitude,23.88534,72.61869
Gujarat,Kodinar Latitude and Longitude,20.79393,70.70216
Gujarat,Kosamba Latitude and Longitude,21.46202,72.95842
Gujarat,Kothara Latitude and Longitude,23.133,68.932
Gujarat,Kotharia Latitude and Longitude,22.23,70.81
Gujarat,Kukarmunda Latitude and Longitude,21.51666667,74.13333333
Gujarat,Kukma Latitude and Longitude,23.217822,69.777922
Gujarat,Kundla Latitude and Longitude,21.34222,71.30633
Gujarat,Kutch district Latitude and Longitude,23.915,70.367
Gujarat,Kutiyana Latitude and Longitude,21.6241,69.98494
Gujarat,Ladol Latitude and Longitude,23.61666667,72.73333333
Gujarat,Lakhpat Latitude and Longitude,23.82611111,68.77694444
Gujarat,Lakhtar Latitude and Longitude,22.85683,71.78844
Gujarat,Lalpur Latitude and Longitude,22.19073,69.96351
Gujarat,Langhnaj Latitude and Longitude,23.45,72.48333333
Gujarat,Lathi Latitude and Longitude,21.7231,71.38843
Gujarat,Limbdi Latitude and Longitude,22.56507,71.81076
Gujarat,Limkheda Latitude and Longitude,22.81666667,73.98333333
Gujarat,Lunavada Latitude and Longitude,23.12841,73.61043
Gujarat,Madhavpur Ghed Latitude and Longitude,21.29929167,70.02513889
Gujarat,Madhi Latitude and Longitude,22.1,69.1
Gujarat,Mahemdavad Latitude and Longitude,22.82359,72.75551
Gujarat,Mahesana Latitude and Longitude,23.66667,72.5
Gujarat,Mahisa Latitude and Longitude,22.85,73.05
Gujarat,Mahudha Latitude and Longitude,22.82082,72.94032
Gujarat,Mahuva Latitude and Longitude,21.0833,71.8
Gujarat,Mahuva (Surat) Latitude and Longitude,21.02,73.15
Gujarat,Malpur Latitude and Longitude,23.36035,73.46595
Gujarat,Manavadar Latitude and Longitude,21.49813,70.13775
Gujarat,Mandal Latitude and Longitude,23.28865,71.91854
Gujarat,Mandvi Latitude and Longitude,22.83282,69.35237
Gujarat,Mandvi (Surat) Latitude and Longitude,21.25526,73.30412
Gujarat,Mangrol Latitude and Longitude,21.12268,70.11484
Gujarat,Mangrol (Junagadh) Latitude and Longitude,21.12,70.12
Gujarat,Mansa Latitude and Longitude,23.42564,72.65739
Gujarat,Meghraj Latitude and Longitude,23.49805,73.51352
Gujarat,Mehsana Latitude and Longitude,23.6,72.4
Gujarat,Mendarda Latitude and Longitude,21.32112,70.44078
Gujarat,Mithapur Latitude and Longitude,22.41,69.0
Gujarat,Modasa Latitude and Longitude,23.46253,73.29857
Gujarat,Morbi Latitude and Longitude,22.81731,70.8377
Gujarat,Morva (Hadaf) Latitude and Longitude,22.90469,73.83912
Gujarat,Morwa Latitude and Longitude,22.90469,73.83912
Gujarat,Mundra Latitude and Longitude,22.83918,69.7219
Gujarat,Nadiad Latitude and Longitude,22.69385,72.86157
Gujarat,"Nadiad, Latitude and Longitude",22.7,72.87
Gujarat,Nagwa Latitude and Longitude,25.69621,84.2359
